station_id,station_name,station_sequence_no,station_id_no_nga,station_latitude,station_longitude,vs30_selected_for_analysis,new_z1_cvmsi,new_z25_cvmsi
1518,Orange - Hwy 22/Hwy 55 Grounds,3014,13875,33.777,-117.834,314.88,320,2020
1515,Newport Beach - Balboa & Medina,3015,13876,33.604,-117.906,277.83,200,3060
2943,Garden Grove - Brookhurst & Westminster,3017,13885,33.757,-117.956,272.18,660,4640
2944,Huntington Beach - Adams & Bushard,3018,13887,33.676,-117.963,284.52,440,4000
2945,Orange - Shaffer & Taft,3019,13888,33.819,-117.85,321.11,380,2220
2946,Santa Ana - I5 & 4th St,3020,13889,33.748,-117.844,305.54,320,2040
2947,Santa Ana - 1st & Franklin,3021,13890,33.742,-117.894,283.73,440,4780
2948,Santa Ana - Warner & Greenville,3022,13891,33.716,-117.904,269.5,460,4140
2952,Riverside - Hwy 91 & Central,3023,13914,33.951,-117.388,323.4,160,320
2949,Santa Ana - MacArthrur & Bristol,3024,13892,33.7,-117.88,262.05,360,3680
2953,Big River - Rio Mesa,3025,20955,34.133,-114.372,312.65,0,0
2950,Orange - I5 & Chapman,3026,13893,33.785,-117.89,288.62,400,2380
2951,Garden Grove - Chapman & West,3027,13894,33.789,-117.922,276.81,540,3680
2954,Pioneertown - Bronco,3028,22078,34.155,-116.504,441.35,0,1180
2955,Yucca Valley - Hwys 62,3029,22960,34.122,-116.416,325.56,0,1760
2956,Yucaipa - Bryant & Oak Glen,3030,23075,34.046,-117.035,418.6,320,1900
2957,Grand Terrace - Mt Vernon,3031,23084,34.033,-117.312,427.88,160,320
2958,Redlands - Garden & Mariposa,3032,23164,34.026,-117.155,373.71,160,1500
2959,Redlands - Orange,3033,23169,34.074,-117.183,328.76,180,320
2960,Redlands - 1-story Warehouse,3034,23495,34.066,-117.214,313.16,200,600
2961,San Bernardino - 3-story Office,3035,23516,34.065,-117.289,300.23,320,1740
2962,San Bernardino - I10/215 Int,3036,23631,34.064,-117.296,271,340,1940
2964,San Bernardino - I10/215 W Geot,3037,23792,34.064,-117.294,271,340,1900
2963,San Bernardino - 3-story Motel,3038,23701,34.163,-117.332,591.26,320,1260
2967,Beaumont I-10 at 79,3039,bbs,33.921,-116.981,341,0,2480
2968,Big Chuckawalla Mtns,3040,bc3,33.655,-115.454,763,0,1020
2965,San Bernardino - Highland & Rosa,3041,23897,34.133,-117.253,584,200,320
2969,Black Rock Canyon Campground 2,3042,bla2,34.069,-116.39,524,0,1860
2966,Rialto - I10 & Cedar,3043,23899,34.069,-117.398,325.13,180,320
2970,Blythe,3044,bly,33.75,-114.524,1029,0,0
2971,Bombay Beach,3045,bom,33.365,-115.73,348.77,240,2060
2972,Borrego Springs,3046,bor,33.268,-116.417,619,40,40
2973,Cahuilla Valley - Fire Station,3047,5241,33.5124,-116.8,376.33,0,0
2974,Chihuahua Valley - Private Res,3048,5221,33.3822,-116.69,487.2,0,1080
2975,Chino,3049,chn,33.999,-117.68,292,220,820
2976,Colton Grape St. and W. Mill,3050,clt,34.093,-117.317,267.92,280,1180
2977,Corona E. 5th St. and Joy St.,3051,crn,33.876,-117.561,392.7,200,2100
2978,Cactus City Airway beacon,3052,ctc,33.655,-115.99,370,100,1940
2979,Domenigoni Reservoir,3053,dgr,33.65,-117.009,576.04,0,0
2980,Anza Mitchell Rd.,3054,dnr,33.567,-116.631,361,20,20
2981,Dos Picos County Park,3055,dpp,32.999,-116.942,611,0,0
2982,Meloland E Holton Rd.,3056,dre,32.805,-115.447,196,380,2980
2983,El Monte County Park,3057,eml,32.891,-116.846,805,0,0
2984,Forest Home - SOSAF Station,3058,fho,34.094,-116.936,416,0,1460
2985,Fontana Arrow Hwy and Bennett,3059,fon,34.1,-117.439,335.43,200,440
2986,San Bernardino - FS No. 01,3060,5326,34.1052,-117.283,444.01,200,580
2987,Glamis Black Mountain Rd,3061,gla,33.051,-114.827,743,0,0
2988,Highland Baseline,3062,hln,34.121,-117.219,335.43,200,320
2989,Julian Eagle Mine,3063,jem,33.081,-116.598,501,0,0
2990,Kerckhoff Marine Laboratory,3064,kml,33.597,-117.879,389.87,0,2220
2991,Fountain Valley I-5,3065,lls,33.684,-117.943,244.74,480,4180
2992,Mirage,3066,mge,33.818,-116.369,338.28,700,1740
2993,Mira Loma I-15 and Riverside,3067,mls,34.005,-117.562,335.43,200,320
2994,San Bernardino - Montecito Mem,3068,5479,34.0503,-117.277,348.03,260,1160
2995,Mission Creek,3069,msc,34.039,-116.648,377,20,2080
2996,Mt. San Jacinto Campus,3070,msj,33.808,-116.968,244,0,1480
2997,Jodan Farms Nursery Murrieta,3071,mur,33.6,-117.195,622.32,0,0
2998,Murietta Hot Springs - Skinner,3072,720,33.5828,-117.072,493.34,0,0
2999,North Shore Salton Sea 2,3073,nss2,33.556,-115.946,352,700,1560
3000,Oceanside - Fire Station No. 1,3074,5430,33.1983,-117.378,386,0,0
3001,Orange (Chapman),3075,ogc,33.788,-117.844,318.11,320,2100
3002,Otay Lakes Park,3076,olp,32.608,-116.93,489,0,0
3003,Lake Perris Lake Perris Drive,3077,per,33.862,-117.205,417.99,0,0
2927,Palomar,3079,plm,33.354,-116.863,465,0,0
3004,Palm Springs Desert Museum,3080,psd,33.824,-116.55,408.2,120,120
4082,Riverside UCR campus,3081,rsb,33.973,-117.327,360,180,320
3006,Rock Hill,3082,rxh,33.183,-115.623,309,180,1660
3007,San Diego VA Bldg. 16,3083,5440,32.8751,-117.23,388.24,0,0
3008,Strawberry Peak,3084,sbpx,34.232,-117.235,393,0,1520
3009,Saddleback,3085,sdd,33.553,-117.662,420.96,0,2120
3010,San Diego Road Dept,3086,sdr,32.736,-116.942,827,0,0
3011,Salton Beach,3087,slb,33.485,-115.866,367.18,700,1400
3012,Banning Hwy 243 San Jacinto,3088,slr,33.834,-116.797,499,0,1380
3013,Snow Peak,3089,sno,34.035,-116.808,503,0,1940
3014,Serrano,3090,srn,33.829,-117.789,440.67,0,2020
3015,Santiago,3091,stg,33.664,-117.769,302.09,0,1720
3016,Mentone Greenspot Rd.,3092,svd,34.106,-117.098,698.72,320,1500
3017,Toro Canyon,3093,tor,33.575,-116.226,1100,340,340
3018,SBVC Observatory,3094,5438,34.0869,-117.311,329.42,300,1400
3019,Thousand Palms - Vly Preserve,3095,5443,33.8445,-116.311,443.86,240,1720
3020,West Wide Canyon,3096,wwc,33.941,-116.409,587,160,1740
3021,Carson City - Fire Station #1 ,3097,  CF01 ,39.1593,-119.765,306.37,0,0
3022,Sparks - Fire Station #2,3098,  SF02 ,39.5557,-119.733,359.21,0,0
3023,Reno - Fire Station #7,3099,  RF07 ,39.4827,-119.834,492.76,0,0
3024,Reno - Fire Station #10,3100,  RF10 ,39.5736,-119.828,489.02,0,0
3025,Reno - Fire Station #11,3101,  RF11 ,39.5188,-119.901,480.5,0,0
3026,Olinda - Carbon Canyon Rd,3102,13882,33.927,-117.803,378.17,180,2180
3027,Norco - 1st & Hamner,3103,13918,33.904,-117.561,331.92,160,320
3028,Santa Fe Springs - Carmenita,3104,14026,33.889,-118.047,268.65,720,3900
3029,Santa Fe Springs - Dice & Slauson,3105,14028,33.962,-118.065,261.07,640,3920
3030,Montebello - Date & Greenwood,3106,14041,33.991,-118.121,309.61,580,3380
3031,Compton - Long Beach & Palmer,3107,14058,33.898,-118.209,267.35,800,4700
3032,Vernon - I710 & Bandini,3108,14060,33.999,-118.178,275.5,600,3720
3033,Hawaiian Gardens - 212th & Norwalk Blvd,3109,14400,33.837,-118.072,243.17,800,4680
3034,Los Angeles - 103rd & Compton,3110,14823,33.944,-118.246,275.87,860,5460
3035,Lakewood - Del Amo & Palo Verde,3111,14830,33.846,-118.107,266.9,820,4780
3036,Bell Gardens - Garfield & Florence,3112,14844,33.969,-118.149,281.94,760,4680
3037,Long Beach - Los Coyotes & Palo Verde,3113,14869,33.818,-118.108,243.55,720,4000
3038,Long Beach - Los Coyotes & Stearns,3114,14870,33.798,-118.137,315.63,660,3040
3039,La Verne - Wheeler & Ruggles,3115,23049,34.125,-117.777,383.27,160,320
3040,West Covina - Cortez & Citrus,3116,23056,34.065,-117.893,345.88,220,2060
3041,Phelan - Sheep Creek & Phelan Rd,3117,23073,34.422,-117.572,378.45,0,1560
3042,Upland - 13th & Benson,3118,23089,34.112,-117.681,351.45,160,1100
3043,Fontana - Citrus & Baseline,3119,23138,34.125,-117.454,332.35,180,320
3044,West Covina - I10 & Pacific Ave,3120,23774,34.073,-117.938,306.76,300,2960
3045,Ontario - 4th & Mountain,3121,23895,34.076,-117.671,332.35,180,780
3046,Ontario - I10 & 4th,3122,23896,34.077,-117.621,352.55,200,340
3047,Fontana - Arrow & Sierra,3123,23912,34.1,-117.434,329.24,200,440
3048,Claremont - Hwy 30 & Towne,3124,23939,34.121,-117.738,355.02,160,980
3049,Pomona - Garey & Bonita,3125,23940,34.096,-117.745,332.51,180,320
3050,Los Angeles - Whittier & Euclid,3126,24040,34.031,-118.208,340.81,420,2400
3051,Vernon - 38th & Santa Fe,3127,24061,34.005,-118.231,283.14,640,4580
3052,Los Angeles - 7th & San Julian,3128,24977,34.041,-118.248,299.65,320,2160
3053,AIC003,3129,AIC003,35.1732,136.74,144.37,-999,-999
3054,AIC004,3130,AIC004,35.0632,136.974,311.41,-999,-999
3055,AIC011,3131,AIC011,34.9965,136.864,210.75,-999,-999
3056,AIC012,3132,AIC012,34.9119,137.045,193.88,-999,-999
3057,AIC016,3133,AIC016,34.7788,136.909,197.92,-999,-999
3058,AICH04,3134,-999,34.9286,137.06,241.15,-999,-999
3059,AICH05,3135,-999,34.8854,136.879,301.32,-999,-999
3060,AICH11,3136,-999,35.3027,137.06,382.2,-999,-999
3061,EHM001,3137,EHM001,33.981,133.549,320.67,-999,-999
3062,EHM002,3138,EHM002,33.9216,133.307,621.24,-999,-999
3063,EHM003,3139,EHM003,33.9266,133.084,244.59,-999,-999
3064,EHM004,3140,EHM004,34.0624,132.998,285.34,-999,-999
3065,EHM005,3141,EHM005,33.7974,132.914,358.14,-999,-999
3066,EHM006,3142,EHM006,33.641,133.008,656.55,-999,-999
3067,EHM007,3143,EHM007,33.9621,132.772,229.54,-999,-999
3068,EHM008,3144,EHM008,33.8198,132.728,277.68,-999,-999
3069,EHM009,3145,EHM009,33.6324,132.796,436.21,-999,-999
3070,EHM010,3146,EHM010,33.4512,132.688,367.75,-999,-999
3071,EHM011,3147,EHM011,33.4496,132.434,271.35,-999,-999
3072,EHM012,3148,EHM012,33.2217,132.573,602.1,-999,-999
3073,EHM013,3149,EHM013,33.3924,132.114,658.08,-999,-999
3074,EHM014,3150,EHM014,32.9453,132.505,375.88,-999,-999
3075,EHM015,3151,EHM015,33.6094,132.477,365.09,-999,-999
3076,EHM016,3152,EHM016,33.7658,132.709,232.24,-999,-999
3077,EHMH03,3153,-999,33.9121,133.652,591.16,-999,-999
3078,EHMH04,3154,-999,33.899,133.068,254.35,-999,-999
3079,EHMH05,3155,-999,33.7079,132.806,362.14,-999,-999
3080,EHMH06,3156,-999,33.3314,132.801,717.22,-999,-999
3081,EHMH07,3157,-999,33.4988,132.751,391.43,-999,-999
3082,EHMH08,3158,-999,33.5354,133.004,363.85,-999,-999
3083,FKI002,3159,FKI002,36.0386,136.014,365.55,-999,-999
3084,FKI005,3160,FKI005,35.9067,136.174,371.28,-999,-999
3085,FKI006,3161,FKI006,35.7731,136.2,587.67,-999,-999
3086,FKI007,3162,FKI007,35.6447,136.057,186.23,-999,-999
3087,FKI008,3163,FKI008,35.5479,135.908,200.85,-999,-999
3088,FKI009,3164,FKI009,35.4965,135.752,163.21,-999,-999
3089,FKI010,3165,FKI010,35.4904,135.551,214.35,-999,-999
3090,FKIH02,3166,-999,35.9452,136.058,342.86,-999,-999
3091,FKIH04,3167,-999,35.5556,135.872,300,-999,-999
3092,FKIH05,3168,-999,35.6358,136.033,187.41,-999,-999
3093,FKIH06,3169,-999,35.4875,135.487,395.6,-999,-999
3094,FKIH07,3170,-999,35.4542,135.729,384.12,-999,-999
3095,FKO002,3171,FKO002,33.8263,130.705,129.45,-999,-999
3096,FKO003,3172,FKO003,33.8324,130.901,248,-999,-999
3097,FKO004,3173,FKO004,33.7388,131.01,237.2,-999,-999
3098,FKO005,3174,FKO005,33.6519,130.696,245.99,-999,-999
3099,FKO006,3175,FKO006,33.5969,130.398,180.5,-999,-999
3100,FKO008,3176,FKO008,33.5716,130.854,419.24,-999,-999
3101,FKO009,3177,FKO009,33.4952,130.516,308.72,-999,-999
3102,FKO010,3178,FKO010,33.4235,130.669,560.03,-999,-999
3103,FKO012,3179,FKO012,33.3319,130.794,358.3,-999,-999
3104,FKOH01,3180,-999,33.8817,130.982,588.47,-999,-999
3105,FKOH02,3181,-999,33.6931,130.599,273.4,-999,-999
3106,FKOH03,3182,-999,33.5575,130.552,497.02,-999,-999
3107,FKOH05,3183,-999,33.526,130.953,776.99,-999,-999
3108,FKOH06,3184,-999,33.5892,131.137,1001.79,-999,-999
3109,FKOH08,3185,-999,33.4621,130.831,535.78,-999,-999
3110,FKOH09,3186,-999,33.8469,130.546,566.75,-999,-999
3111,GIF012,3187,GIF012,35.6365,136.488,481.64,-999,-999
3112,GIF017,3188,GIF017,35.4829,136.571,447.84,-999,-999
3113,GIF022,3189,GIF022,35.2834,136.471,632.02,-999,-999
3114,GIF026,3190,GIF026,35.5912,136.741,411.37,-999,-999
3115,GIFH03,3191,-999,35.6294,136.616,421.24,-999,-999
3116,GIFH05,3192,-999,36.0622,136.951,262.35,-999,-999
3117,GIFH06,3193,-999,35.5006,136.797,300,-999,-999
3118,HRS009,3194,HRS009,34.4926,132.279,436.94,-999,-999
3119,HRS013,3195,HRS013,34.3768,132.451,137.98,-999,-999
3120,HRS014,3196,HRS014,34.2869,132.277,218.06,-999,-999
3121,HRS018,3197,HRS018,34.3413,132.907,168.26,-999,-999
3122,HRS019,3198,HRS019,34.2485,132.565,182.75,-999,-999
3123,HRS020,3199,HRS020,34.3027,133.169,306.81,-999,-999
3124,HRSH07,3200,-999,34.285,132.644,461.46,-999,-999
3125,HRSH08,3201,-999,34.3903,132.164,781.15,-999,-999
3126,HYG002,3202,HYG002,35.6411,134.628,274.51,-999,-999
3127,HYG003,3203,HYG003,35.4615,134.876,409.14,-999,-999
3128,HYG005,3204,HYG005,35.3407,134.862,353.07,-999,-999
3129,HYG008,3205,HYG008,35.1482,134.788,428.1,-999,-999
3130,HYG009,3206,HYG009,35.169,135.104,351.63,-999,-999
3131,HYG010,3207,HYG010,35.0593,135.178,352.04,-999,-999
3132,HYG013,3208,HYG013,34.989,134.763,360.76,-999,-999
3133,HYG014,3209,HYG014,35.0023,135,639.25,-999,-999
3134,HYG015,3210,HYG015,34.9515,135.271,491.57,-999,-999
3135,HYG018,3211,HYG018,34.8143,134.687,366.9,-999,-999
3136,HYG019,3212,HYG019,34.832,134.824,338.67,-999,-999
3137,HYG020,3213,HYG020,34.7976,134.99,513.75,-999,-999
3138,HYG021,3214,HYG021,34.6898,135.158,587.8,-999,-999
3139,HYG022,3215,HYG022,34.7463,135.35,227.18,-999,-999
3140,HYG023,3216,HYG023,34.6444,135,319.65,-999,-999
3141,HYG024,3217,HYG024,34.533,134.99,287.71,-999,-999
3142,HYG025,3218,HYG025,34.3405,134.901,355.11,-999,-999
3143,HYG026,3219,HYG026,34.4149,134.792,397.46,-999,-999
3144,HYG027,3220,HYG027,34.2499,134.729,901.98,-999,-999
3145,HYGH01,3221,-999,34.2904,134.797,347.79,-999,-999
3146,HYGH04,3222,-999,35.0676,135.284,472.05,-999,-999
3147,HYGH09,3223,-999,34.905,135.087,364.43,-999,-999
3148,HYGH10,3224,-999,34.8132,134.811,223.87,-999,-999
3149,HYGH11,3225,-999,35.2893,134.91,270.66,-999,-999
3150,KGW001,3226,KGW001,34.5466,134.281,324.85,-999,-999
3151,KGW002,3227,KGW002,34.4727,134.314,292.24,-999,-999
3152,KGW003,3228,KGW003,34.2652,133.79,432.51,-999,-999
3153,KGW004,3229,KGW004,34.3473,134.037,289.46,-999,-999
3154,KGW005,3230,KGW005,34.1138,133.635,211.31,-999,-999
3155,KGW006,3231,KGW006,34.2496,134.186,549.98,-999,-999
3156,KGW007,3232,KGW007,34.2271,134.401,191.63,-999,-999
3157,KGW008,3233,KGW008,34.1644,133.924,461.28,-999,-999
3158,KGWH01,3234,-999,34.2153,133.952,255.24,-999,-999
3159,KMMH02,3235,-999,33.1186,131.065,576.67,-999,-999
3160,KOC002,3236,KOC002,33.2903,134.168,248.38,-999,-999
3161,KOC003,3237,KOC003,33.5014,133.907,265.71,-999,-999
3162,KOC004,3238,KOC004,33.6975,133.877,369.95,-999,-999
3163,KOC005,3239,KOC005,33.5934,133.692,403.33,-999,-999
3164,KOC006,3240,KOC006,33.4945,133.417,235.39,-999,-999
3165,KOC007,3241,KOC007,33.5611,133.527,180.62,-999,-999
3166,KOC008,3242,KOC008,33.7758,133.346,822.25,-999,-999
3167,KOC009,3243,KOC009,33.5742,133.172,701.69,-999,-999
3168,KOC010,3244,KOC010,33.3925,133.29,335.86,-999,-999
3169,KOC011,3245,KOC011,33.3982,132.896,553.97,-999,-999
3170,KOC012,3246,KOC012,33.1967,132.976,348.01,-999,-999
3171,KOC013,3247,KOC013,33.0797,133.102,221.77,-999,-999
3172,KOC014,3248,KOC014,32.9895,132.938,212.77,-999,-999
3173,KOC015,3249,KOC015,32.937,132.725,171.97,-999,-999
3174,KOC016,3250,KOC016,32.7672,132.971,444.65,-999,-999
3175,KOC017,3251,KOC017,33.7691,133.656,586.87,-999,-999
3176,KOCH01,3252,-999,33.5387,134.122,358.64,-999,-999
3177,KOCH02,3253,-999,33.7046,133.367,371.388,-999,-999
3178,KOCH04,3254,-999,32.838,132.709,1097.56,-999,-999
3179,KOCH05,3255,-999,33.6439,133.147,1072,-999,-999
3180,KOCH06,3256,-999,33.0719,132.955,580,-999,-999
3181,KYT001,3257,KYT001,35.7406,135.102,581.4,-999,-999
3182,KYT002,3258,KYT002,35.6037,134.894,130.47,-999,-999
3183,KYT003,3259,KYT003,35.6767,135.292,408.99,-999,-999
3184,KYT004,3260,KYT004,35.5354,135.196,147.73,-999,-999
3185,KYT005,3261,KYT005,35.4759,135.389,803.22,-999,-999
3186,KYT006,3262,KYT006,35.2759,135.183,431.07,-999,-999
3187,KYT007,3263,KYT007,35.3057,135.713,779.35,-999,-999
3188,KYT008,3264,KYT008,35.2612,135.397,493.83,-999,-999
3189,KYT009,3265,KYT009,35.1637,135.502,343.81,-999,-999
3190,KYT010,3266,KYT010,35.2098,135.774,415.09,-999,-999
3191,KYT011,3267,KYT011,35.017,135.564,290.19,-999,-999
3192,KYT012,3268,KYT012,34.9962,135.819,424.89,-999,-999
3193,KYT013,3269,KYT013,34.8784,135.805,317.06,-999,-999
3194,KYT014,3270,KYT014,34.7732,135.992,515,-999,-999
3195,KYTH01,3271,-999,35.5211,135.127,240.15,-999,-999
3196,KYTH02,3272,-999,35.707,135.252,518.25,-999,-999
3197,KYTH03,3273,-999,35.3098,135.136,637.06,-999,-999
3198,KYTH04,3274,-999,35.2653,135.554,1068.94,-999,-999
3199,MIE001,3275,MIE001,35.1718,136.494,545.15,-999,-999
3200,MIE002,3276,MIE002,35.0279,136.507,321.76,-999,-999
3201,MIE003,3277,MIE003,34.9704,136.636,219.41,-999,-999
3202,MIE004,3278,MIE004,34.8569,136.449,442.9,-999,-999
3203,MIE005,3279,MIE005,34.7677,136.115,525.37,-999,-999
3204,MIE006,3280,MIE006,34.7178,136.504,229.2,-999,-999
3205,MIE007,3281,MIE007,34.6435,136.337,442.06,-999,-999
3206,MIE008,3282,MIE008,34.6285,136.107,326.2,-999,-999
3207,MIE009,3283,MIE009,34.5752,136.53,229.77,-999,-999
3208,MIE013,3284,MIE013,34.2777,136.5,218.96,-999,-999
3209,MIE015,3285,MIE015,33.8783,136.082,512.35,-999,-999
3210,MIE016,3286,MIE016,33.8764,135.919,487.75,-999,-999
3211,MIEH01,3287,-999,34.9817,136.459,342.04,-999,-999
3212,MIEH02,3288,-999,34.7629,136.286,423.15,-999,-999
3213,MIEH04,3289,-999,34.3499,136.589,490.28,-999,-999
3214,MIEH05,3290,-999,34.0604,136.172,590.08,-999,-999
3215,MIEH06,3291,-999,34.3547,136.332,939.03,-999,-999
3216,MIEH07,3292,-999,34.2511,136.824,616.71,-999,-999
3217,MIEH08,3293,-999,34.5392,136.506,1009.77,-999,-999
3218,MIEH09,3294,-999,33.7611,136,608.15,-999,-999
3219,MIEH10,3295,-999,34.8192,136.427,421.86,-999,-999
3220,NAR001,3296,NAR001,34.7154,135.727,433.1,-999,-999
3221,NAR002,3297,NAR002,34.6683,135.835,438.88,-999,-999
3222,NAR003,3298,NAR003,34.5169,135.719,338.67,-999,-999
3223,NAR005,3299,NAR005,34.3408,135.688,312.41,-999,-999
3224,NAR006,3300,NAR006,34.3383,135.954,592.91,-999,-999
3225,NAR009,3301,NAR009,33.938,135.755,458.14,-999,-999
3226,NARH01,3302,-999,33.9633,135.652,338.41,-999,-999
3227,NARH03,3303,-999,34.2892,136.005,492.12,-999,-999
3228,NARH04,3304,-999,34.3028,135.84,583.62,-999,-999
3229,NARH05,3305,-999,34.4204,136.032,396.98,-999,-999
3230,NARH06,3306,-999,34.6381,136.054,371.22,-999,-999
3231,OIT001,3307,OIT001,33.6783,131.594,476.94,-999,-999
3232,OIT002,3308,OIT002,33.5685,131.268,348.44,-999,-999
3233,OIT003,3309,OIT003,33.5583,131.449,412.73,-999,-999
3234,OIT004,3310,OIT004,33.5666,131.738,350.31,-999,-999
3235,OIT005,3311,OIT005,33.4549,131.114,706.27,-999,-999
3236,OIT007,3312,OIT007,33.4152,131.615,349.6,-999,-999
3237,OIT009,3313,OIT009,33.2569,131.344,217.61,-999,-999
3238,OIT010,3314,OIT010,33.2478,131.61,169.72,-999,-999
3239,OIT011,3315,OIT011,33.2461,131.881,209.34,-999,-999
3240,OIT012,3316,OIT012,33.0664,131.373,447.12,-999,-999
3241,OIT014,3317,OIT014,33.0656,131.859,492.77,-999,-999
3242,OIT015,3318,OIT015,32.9722,131.397,377.81,-999,-999
3243,OIT016,3319,OIT016,32.9747,131.903,162.65,-999,-999
3244,OITH01,3320,-999,33.4089,131.035,865.38,-999,-999
3245,OITH02,3321,-999,33.4547,131.445,532.54,-999,-999
3246,OITH04,3322,-999,33.1272,131.35,459.13,-999,-999
3247,OITH05,3323,-999,33.1492,131.544,1269.4,-999,-999
3248,OITH06,3324,-999,32.9692,131.401,711.94,-999,-999
3249,OITH07,3325,-999,32.9836,131.59,276.36,-999,-999
3250,OITH10,3326,-999,32.9244,131.872,836.91,-999,-999
3251,OSK001,3327,OSK001,34.9707,135.39,334.57,-999,-999
3252,OSK002,3328,OSK002,34.8573,135.596,331.97,-999,-999
3253,OSK003,3329,OSK003,34.7668,135.468,222.34,-999,-999
3254,OSK004,3330,OSK004,34.7405,135.639,245.76,-999,-999
3255,OSK005,3331,OSK005,34.7255,135.51,238.21,-999,-999
3256,OSK006,3332,OSK006,34.5894,135.471,195.9,-999,-999
3257,OSK007,3333,OSK007,34.5577,135.606,399.14,-999,-999
3258,OSK008,3334,OSK008,34.4402,135.392,261.43,-999,-999
3259,OSK009,3335,OSK009,34.4366,135.582,528.59,-999,-999
3260,OSK010,3336,OSK010,34.3755,135.255,210.3,-999,-999
3261,OSKH01,3337,-999,34.3944,135.286,500,-999,-999
3262,OSKH02,3338,-999,34.6595,135.392,500,-999,-999
3263,OSKH03,3339,-999,34.5215,135.664,391.7,-999,-999
3264,OSKH04,3340,-999,34.7597,135.708,511.28,-999,-999
3265,SIG001,3341,SIG001,35.5398,136.206,325.19,-999,-999
3266,SIG002,3342,SIG002,35.4215,136.024,349.15,-999,-999
3267,SIG003,3343,SIG003,35.377,136.264,249.37,-999,-999
3268,SIG004,3344,SIG004,35.3476,135.918,402.07,-999,-999
3269,SIG005,3345,SIG005,35.2493,136.242,268.76,-999,-999
3270,SIG006,3346,SIG006,35.2001,135.921,303.06,-999,-999
3271,SIG007,3347,SIG007,35.1339,136.096,225.83,-999,-999
3272,SIG008,3348,SIG008,35.0701,136.295,404.46,-999,-999
3273,SIG009,3349,SIG009,35.0051,136.085,276.09,-999,-999
3274,SIG010,3350,SIG010,34.9718,135.896,449.88,-999,-999
3275,SIG011,3351,SIG011,34.8779,136.059,285,-999,-999
3276,SIG012,3352,SIG012,34.9043,136.231,522.92,-999,-999
3277,SIGH01,3353,-999,35.2351,136.363,562.5,-999,-999
3278,SIGH02,3354,-999,35.245,135.87,569.19,-999,-999
3279,SIGH03,3355,-999,34.8497,136.034,392.59,-999,-999
3280,SIGH04,3356,-999,34.9606,136.264,482.76,-999,-999
3281,SMN011,3357,SMN011,34.5718,132.014,521.53,-999,-999
3282,SMN012,3358,SMN012,34.3529,131.935,502.28,-999,-999
3283,SMN013,3359,SMN013,34.669,131.846,762.1,-999,-999
3284,SMN014,3360,SMN014,34.4668,131.775,385.91,-999,-999
3285,SMN019,3361,SMN019,36.2932,133.356,315.55,-999,-999
3286,SMNH07,3362,-999,34.6908,132.043,318.29,-999,-999
3287,SMNH09,3363,-999,34.5693,132.015,463.39,-999,-999
3288,SMNH14,3364,-999,34.3872,131.895,604.72,-999,-999
3289,TKS001,3365,TKS001,34.203,134.61,163.55,-999,-999
3290,TKS002,3366,TKS002,34.0438,134.582,188.14,-999,-999
3291,TKS004,3367,TKS004,33.7749,134.591,259.24,-999,-999
3292,TKS005,3368,TKS005,33.8788,134.389,515,-999,-999
3293,TKS006,3369,TKS006,33.6692,134.419,229.09,-999,-999
3294,TKS007,3370,TKS007,34.0905,134.285,343.72,-999,-999
3295,TKS008,3371,TKS008,33.9344,134.212,409.43,-999,-999
3296,TKS009,3372,TKS009,33.7719,134.199,503.49,-999,-999
3297,TKS010,3373,TKS010,34.038,134.061,287.33,-999,-999
3298,TKS011,3374,TKS011,33.8746,133.922,708,-999,-999
3299,TKS012,3375,TKS012,34.0319,133.809,451.63,-999,-999
3300,TKSH02,3376,-999,34.0079,134.094,349.366,-999,-999
3301,TKSH03,3377,-999,33.8745,134.132,388.58,-999,-999
