NET	STA	CHA	LOC	STANAME	LAT	LON	ELEV	ONDATE	OFFDATE	EDEPTH	REALTIME
CI	Q0022	HNE	1	"Wooded Hill Dr, Corona"	33.77017	-117.50119	358	6/14/11	1/1/00	0	
CI	Q0022	HNN	1	"Wooded Hill Dr, Corona"	33.77017	-117.50119	358	6/14/11	1/1/00	0	
CI	Q0022	HNZ	1	"Wooded Hill Dr, Corona"	33.77017	-117.50119	358	6/14/11	1/1/00	0	
CI	Q0023	HNE	1	"Maplewood Court, Corona"	33.95483	-117.57606	179	6/17/11	1/1/00	0	
CI	Q0023	HNN	1	"Maplewood Court, Corona"	33.95483	-117.57606	179	6/17/11	1/1/00	0	
CI	Q0023	HNZ	1	"Maplewood Court, Corona"	33.95483	-117.57606	179	6/17/11	1/1/00	0	
CI	Q0024	HNE	1	"Lancaster Rd, Gorman"	34.76766	-118.73668	1017	7/12/11	1/1/00	0	
CI	Q0024	HNN	1	"Lancaster Rd, Gorman"	34.76766	-118.73668	1017	7/12/11	1/1/00	0	
CI	Q0024	HNZ	1	"Lancaster Rd, Gorman"	34.76766	-118.73668	1017	7/12/11	1/1/00	0	
CI	Q0025	HNE	1	4275 Highway 78 Santa Ysabel	33.09208	-116.64699	1118	7/20/11	1/1/00	0	
CI	Q0025	HNN	1	4275 Highway 78 Santa Ysabel	33.09208	-116.64699	1118	7/20/11	1/1/00	0	
CI	Q0025	HNZ	1	4275 Highway 78 Santa Ysabel	33.09208	-116.64699	1118	7/20/11	1/1/00	0	
CI	Q0026	HNE	1	21992 Via Del Lago	33.64305	-117.56943	381	8/25/11	5/17/19	0	
CI	Q0026	HNN	1	21992 Via Del Lago	33.64305	-117.56943	381	8/25/11	5/17/19	0	
CI	Q0026	HNZ	1	21992 Via Del Lago	33.64305	-117.56943	381	8/25/11	5/17/19	0	
CI	Q0027	HNE	1	1001 West Kramer Road	32.76623	-115.62108	-3	8/31/11	1/1/00	0	
CI	Q0027	HNN	1	1001 West Kramer Road	32.76623	-115.62108	-3	8/31/11	1/1/00	0	
CI	Q0027	HNZ	1	1001 West Kramer Road	32.76623	-115.62108	-3	8/31/11	1/1/00	0	
CI	Q0028	HNE	1	2085 Veranda Court	33.83131	-117.18146	458	9/8/11	2/27/16	0	
CI	Q0028	HNN	1	2085 Veranda Court	33.83131	-117.18146	458	9/8/11	2/27/16	0	
CI	Q0028	HNZ	1	2085 Veranda Court	33.83131	-117.18146	458	9/8/11	2/27/16	0	
CI	Q0029	HNE	1	"Brockton, Irvine CA"	33.72651	-117.74789	96	9/9/11	1/1/00	0	
CI	Q0029	HNN	1	"Brockton, Irvine CA"	33.72651	-117.74789	96	9/9/11	1/1/00	0	
CI	Q0029	HNZ	1	"Brockton, Irvine CA"	33.72651	-117.74789	96	9/9/11	1/1/00	0	
CI	Q0030	HNE	1	"Calle Bienvenida, Chino Hills"	33.97979	-117.75391	266	9/13/11	1/1/00	0	
CI	Q0030	HNN	1	"Calle Bienvenida, Chino Hills"	33.97979	-117.75391	266	9/13/11	1/1/00	0	
CI	Q0030	HNZ	1	"Calle Bienvenida, Chino Hills"	33.97979	-117.75391	266	9/13/11	1/1/00	0	
CI	Q0031	HNE	1	"River Street, Fillmore CA 9301"	34.39534	-118.91163	134	12/23/11	1/1/00	0	
CI	Q0031	HNN	1	"River Street, Fillmore CA 9301"	34.39534	-118.91163	134	12/23/11	1/1/00	0	
CI	Q0031	HNZ	1	"River Street, Fillmore CA 9301"	34.39534	-118.91163	134	12/23/11	1/1/00	0	
CI	Q0032	HNE	1	"Parrolette Cour, Oceanside CA"	33.28068	-117.29114	72	2/8/12	1/1/00	0	
CI	Q0032	HNN	1	"Parrolette Cour, Oceanside CA"	33.28068	-117.29114	72	2/8/12	1/1/00	0	
CI	Q0032	HNZ	1	"Parrolette Cour, Oceanside CA"	33.28068	-117.29114	72	2/8/12	1/1/00	0	
CI	Q0033	HNE	1	"Mulholland Highway, Malibu CA"	34.09323	-118.86623	501	2/17/12	1/1/00	0	
CI	Q0033	HNN	1	"Mulholland Highway, Malibu CA"	34.09323	-118.86623	501	2/17/12	1/1/00	0	
CI	Q0033	HNZ	1	"Mulholland Highway, Malibu CA"	34.09323	-118.86623	501	2/17/12	1/1/00	0	
CI	Q0034	HNE	1	"Viaggio Lane, Foothill Ranch C"	33.69021	-117.65525	332	2/22/12	1/1/00	0	
CI	Q0034	HNN	1	"Viaggio Lane, Foothill Ranch C"	33.69021	-117.65525	332	2/22/12	1/1/00	0	
CI	Q0034	HNZ	1	"Viaggio Lane, Foothill Ranch C"	33.69021	-117.65525	332	2/22/12	1/1/00	0	
CI	Q0035	HNE	1	"Ninth Street, Acton CA 93510"	34.46575	-118.20404	871	2/23/12	1/1/00	0	
CI	Q0035	HNN	1	"Ninth Street, Acton CA 93510"	34.46575	-118.20404	871	2/23/12	1/1/00	0	
CI	Q0035	HNZ	1	"Ninth Street, Acton CA 93510"	34.46575	-118.20404	871	2/23/12	1/1/00	0	
CI	Q0036	HNE	1	"Laurel Oak Road, Victorville C"	34.45875	-117.3826	1014	2/28/12	8/10/16	0	
CI	Q0036	HNN	1	"Laurel Oak Road, Victorville C"	34.45875	-117.3826	1014	2/28/12	8/10/16	0	
CI	Q0036	HNZ	1	"Laurel Oak Road, Victorville C"	34.45875	-117.3826	1014	2/28/12	8/10/16	0	
CI	Q0037	HNE	1	"Picaza Place, Rancho Bernardo"	33.03023	-117.09131	169	2/29/12	1/1/00	0	
CI	Q0037	HNN	1	"Picaza Place, Rancho Bernardo"	33.03023	-117.09131	169	2/29/12	1/1/00	0	
CI	Q0037	HNZ	1	"Picaza Place, Rancho Bernardo"	33.03023	-117.09131	169	2/29/12	1/1/00	0	
CI	Q0038	HNE	1	"Cloudburst Drive, Corona CA 92"	33.73058	-117.4276	425	3/5/12	1/1/00	0	
CI	Q0038	HNN	1	"Cloudburst Drive, Corona CA 92"	33.73058	-117.4276	425	3/5/12	1/1/00	0	
CI	Q0038	HNZ	1	"Cloudburst Drive, Corona CA 92"	33.73058	-117.4276	425	3/5/12	1/1/00	0	
CI	Q0039	HNE	1	"B Avenue, Coronado CA 92118"	32.68693	-117.17612	7	3/20/12	1/1/00	0	
CI	Q0039	HNN	1	"B Avenue, Coronado CA 92118"	32.68693	-117.17612	7	3/20/12	1/1/00	0	
CI	Q0039	HNZ	1	"B Avenue, Coronado CA 92118"	32.68693	-117.17612	7	3/20/12	1/1/00	0	
CI	Q0040	HNE	1	"Chaparral Drive, Temecula CA 9"	33.53232	-117.00832	502	4/4/12	1/1/00	0	
CI	Q0040	HNN	1	"Chaparral Drive, Temecula CA 9"	33.53232	-117.00832	502	4/4/12	1/1/00	0	
CI	Q0040	HNZ	1	"Chaparral Drive, Temecula CA 9"	33.53232	-117.00832	502	4/4/12	1/1/00	0	
CI	Q0041	HNE	1	"Dove Tree Avenue, Rialto CA 92"	34.17204	-117.42762	568	5/30/12	1/1/00	0	
CI	Q0041	HNN	1	"Dove Tree Avenue, Rialto CA 92"	34.17204	-117.42762	568	5/30/12	1/1/00	0	
CI	Q0041	HNZ	1	"Dove Tree Avenue, Rialto CA 92"	34.17204	-117.42762	568	5/30/12	1/1/00	0	
CI	Q0042	HNE	1	"Cattle Creek Drive, Chino Hill"	33.92596	-117.65823	172	5/30/12	1/1/00	0	
CI	Q0042	HNN	1	"Cattle Creek Drive, Chino Hill"	33.92596	-117.65823	172	5/30/12	1/1/00	0	
CI	Q0042	HNZ	1	"Cattle Creek Drive, Chino Hill"	33.92596	-117.65823	172	5/30/12	1/1/00	0	
CI	Q0043	HNE	1	Mulholland Highway Calabasas	34.10162	-118.65964	315	6/1/12	5/16/13	0	
CI	Q0043	HNN	1	Mulholland Highway Calabasas	34.10162	-118.65964	315	6/1/12	5/16/13	0	
CI	Q0043	HNZ	1	Mulholland Highway Calabasas	34.10162	-118.65964	315	6/1/12	5/16/13	0	
CI	Q0044	HNE	1	"West Adler Street, Brawley CA"	32.98598	-115.54687	-32	6/4/12	5/5/17	0	
CI	Q0044	HNN	1	"West Adler Street, Brawley CA"	32.98598	-115.54687	-32	6/4/12	5/5/17	0	
CI	Q0044	HNZ	1	"West Adler Street, Brawley CA"	32.98598	-115.54687	-32	6/4/12	5/5/17	0	
CI	Q0045	HNE	1	"Gary Drive Santa Clarita, CA 9"	34.43908	-118.40776	540	6/22/12	1/1/00	0	
CI	Q0045	HNN	1	"Gary Drive Santa Clarita, CA 9"	34.43908	-118.40776	540	6/22/12	1/1/00	0	
CI	Q0045	HNZ	1	"Gary Drive Santa Clarita, CA 9"	34.43908	-118.40776	540	6/22/12	1/1/00	0	
CI	Q0046	HNE	1	Monterrey Street La Verne	34.1451	-117.65051	545	10/2/12	1/1/00	0	
CI	Q0046	HNN	1	Monterrey Street La Verne	34.1451	-117.65051	545	10/2/12	1/1/00	0	
CI	Q0046	HNZ	1	Monterrey Street La Verne	34.1451	-117.65051	545	10/2/12	1/1/00	0	
CI	Q0047	HNE	1	Grovedale Drive Whittier	33.94436	-117.98807	88	10/2/12	1/10/13	0	
CI	Q0047	HNN	1	Grovedale Drive Whittier	33.94436	-117.98807	88	10/2/12	1/10/13	0	
CI	Q0047	HNZ	1	Grovedale Drive Whittier	33.94436	-117.98807	88	10/2/12	1/10/13	0	
CI	Q0048	HNE	1	Lariat Lane North Tustin	33.77234	-117.80335	76	10/3/12	1/1/00	0	
CI	Q0048	HNN	1	Lariat Lane North Tustin	33.77234	-117.80335	76	10/3/12	1/1/00	0	
CI	Q0048	HNZ	1	Lariat Lane North Tustin	33.77234	-117.80335	76	10/3/12	1/1/00	0	
CI	Q0049	HNE	1	Panorama Road Running Springs	34.19706	-117.12565	1659	10/11/12	1/1/00	0	
CI	Q0049	HNN	1	Panorama Road Running Springs	34.19706	-117.12565	1659	10/11/12	1/1/00	0	
CI	Q0049	HNZ	1	Panorama Road Running Springs	34.19706	-117.12565	1659	10/11/12	1/1/00	0	
CI	Q0050	HNE	1	"Cayo Grande Court, Newbury Par"	34.19142	-118.95853	209	10/12/12	1/1/00	0	
CI	Q0050	HNN	1	"Cayo Grande Court, Newbury Par"	34.19142	-118.95853	209	10/12/12	1/1/00	0	
CI	Q0050	HNZ	1	"Cayo Grande Court, Newbury Par"	34.19142	-118.95853	209	10/12/12	1/1/00	0	
CI	Q0051	HNE	1	"15th St Palmdale, CA"	34.62153	-118.15712	799	10/15/12	11/21/14	0	
CI	Q0051	HNN	1	"15th St Palmdale, CA"	34.62153	-118.15712	799	10/15/12	11/21/14	0	
CI	Q0051	HNZ	1	"15th St Palmdale, CA"	34.62153	-118.15712	799	10/15/12	11/21/14	0	
CI	Q0052	HNE	1	"Laurelcrest Drive, San Diego"	32.92042	-117.21244	102	10/16/12	1/1/00	0	
CI	Q0052	HNN	1	"Laurelcrest Drive, San Diego"	32.92042	-117.21244	102	10/16/12	1/1/00	0	
CI	Q0052	HNZ	1	"Laurelcrest Drive, San Diego"	32.92042	-117.21244	102	10/16/12	1/1/00	0	
CI	Q0053	HNE	1	"Spring Road, Pine Valley"	32.82289	-116.52163	1148	10/17/12	1/1/00	0	
CI	Q0053	HNN	1	"Spring Road, Pine Valley"	32.82289	-116.52163	1148	10/17/12	1/1/00	0	
CI	Q0053	HNZ	1	"Spring Road, Pine Valley"	32.82289	-116.52163	1148	10/17/12	1/1/00	0	
CI	Q0054	HNE	1	"Fruitvale Road, Valley Center"	33.2406	-117.01049	446	10/18/12	7/23/13	0	
CI	Q0054	HNN	1	"Fruitvale Road, Valley Center"	33.2406	-117.01049	446	10/18/12	7/23/13	0	
CI	Q0054	HNZ	1	"Fruitvale Road, Valley Center"	33.2406	-117.01049	446	10/18/12	7/23/13	0	
CI	Q0055	HNE	1	"Via Mariposa Norte, Bonsall"	33.28223	-117.18095	102	10/19/12	1/1/00	0	
CI	Q0055	HNN	1	"Via Mariposa Norte, Bonsall"	33.28223	-117.18095	102	10/19/12	1/1/00	0	
CI	Q0055	HNZ	1	"Via Mariposa Norte, Bonsall"	33.28223	-117.18095	102	10/19/12	1/1/00	0	
CI	Q0056	HNE	1	"Ivy Avenue, Barstow CA"	34.83929	-117.14986	739	10/24/12	1/1/00	0	
CI	Q0056	HNN	1	"Ivy Avenue, Barstow CA"	34.83929	-117.14986	739	10/24/12	1/1/00	0	
CI	Q0056	HNZ	1	"Ivy Avenue, Barstow CA"	34.83929	-117.14986	739	10/24/12	1/1/00	0	
CI	Q0057	HNE	1	"Densmore Ave, Lake Balboa"	34.18756	-118.47713	219	10/25/12	1/1/00	0	
CI	Q0057	HNN	1	"Densmore Ave, Lake Balboa"	34.18756	-118.47713	219	10/25/12	1/1/00	0	
CI	Q0057	HNZ	1	"Densmore Ave, Lake Balboa"	34.18756	-118.47713	219	10/25/12	1/1/00	0	
CI	Q0058	HNE	1	"Penn Street, Ramona CA"	33.06281	-116.85411	449	10/26/12	1/1/00	0	
CI	Q0058	HNN	1	"Penn Street, Ramona CA"	33.06281	-116.85411	449	10/26/12	1/1/00	0	
CI	Q0058	HNZ	1	"Penn Street, Ramona CA"	33.06281	-116.85411	449	10/26/12	1/1/00	0	
CI	Q0059	HNE	1	"Buckman Springs Road, Pine Val"	32.73414	-116.49168	953	10/30/12	1/1/00	0	
CI	Q0059	HNN	1	"Buckman Springs Road, Pine Val"	32.73414	-116.49168	953	10/30/12	1/1/00	0	
CI	Q0059	HNZ	1	"Buckman Springs Road, Pine Val"	32.73414	-116.49168	953	10/30/12	1/1/00	0	
CI	Q0060	HNE	1	"Mark Lee Dr, Jamul CA"	32.74684	-116.76113	629	11/1/12	1/1/00	0	
CI	Q0060	HNN	1	"Mark Lee Dr, Jamul CA"	32.74684	-116.76113	629	11/1/12	1/1/00	0	
CI	Q0060	HNZ	1	"Mark Lee Dr, Jamul CA"	32.74684	-116.76113	629	11/1/12	1/1/00	0	
CI	Q0061	HNE	1	180th Street East Palmdale	34.59191	-117.81298	831	11/2/12	1/1/00	0	
CI	Q0061	HNN	1	180th Street East Palmdale	34.59191	-117.81298	831	11/2/12	1/1/00	0	
CI	Q0061	HNZ	1	180th Street East Palmdale	34.59191	-117.81298	831	11/2/12	1/1/00	0	
CI	Q0062	HNE	1	Bratton Valley Road Jamul CA 9	32.68626	-116.7535	672	11/12/12	1/1/00	0	
CI	Q0062	HNN	1	Bratton Valley Road Jamul CA 9	32.68626	-116.7535	672	11/12/12	1/1/00	0	
CI	Q0062	HNZ	1	Bratton Valley Road Jamul CA 9	32.68626	-116.7535	672	11/12/12	1/1/00	0	
CI	Q0063	HNE	1	North Coronado St LA CA	34.08023	-118.26821	123	11/13/12	1/1/00	0	
CI	Q0063	HNN	1	North Coronado St LA CA	34.08023	-118.26821	123	11/13/12	1/1/00	0	
CI	Q0063	HNZ	1	North Coronado St LA CA	34.08023	-118.26821	123	11/13/12	1/1/00	0	
CI	Q0064	HNE	1	"Yellow Hill Road, Malibu CA"	34.07479	-118.94245	493	11/15/12	1/1/00	0	
CI	Q0064	HNN	1	"Yellow Hill Road, Malibu CA"	34.07479	-118.94245	493	11/15/12	1/1/00	0	
CI	Q0064	HNZ	1	"Yellow Hill Road, Malibu CA"	34.07479	-118.94245	493	11/15/12	1/1/00	0	
CI	Q0065	HNE	1	"Gold Street, Tehachapi CA"	35.1419	-118.48478	1192	1/7/13	1/1/00	0	
CI	Q0065	HNN	1	"Gold Street, Tehachapi CA"	35.1419	-118.48478	1192	1/7/13	1/1/00	0	
CI	Q0065	HNZ	1	"Gold Street, Tehachapi CA"	35.1419	-118.48478	1192	1/7/13	1/1/00	0	
CI	Q0066	HNE	1	Pepper Avenue Yorba Linda CA	33.89873	-117.77662	185	1/10/13	1/1/00	0	
CI	Q0066	HNN	1	Pepper Avenue Yorba Linda CA	33.89873	-117.77662	185	1/10/13	1/1/00	0	
CI	Q0066	HNZ	1	Pepper Avenue Yorba Linda CA	33.89873	-117.77662	185	1/10/13	1/1/00	0	
CI	Q0067	HNE	1	"Melgar Drive, Whittier CA"	33.9475	-117.99124	91	1/11/13	1/1/00	0	
CI	Q0067	HNN	1	"Melgar Drive, Whittier CA"	33.9475	-117.99124	91	1/11/13	1/1/00	0	
CI	Q0067	HNZ	1	"Melgar Drive, Whittier CA"	33.9475	-117.99124	91	1/11/13	1/1/00	0	
CI	Q0068	HNE	1	"Redwood Blvd, California City"	35.11167	-117.97665	729	1/24/13	1/1/00	0	
CI	Q0068	HNN	1	"Redwood Blvd, California City"	35.11167	-117.97665	729	1/24/13	1/1/00	0	
CI	Q0068	HNZ	1	"Redwood Blvd, California City"	35.11167	-117.97665	729	1/24/13	1/1/00	0	
CI	Q0069	HNE	1	"Old Chimney Road, Malibu CA"	34.05223	-118.77894	314	2/7/13	1/1/00	0	
CI	Q0069	HNN	1	"Old Chimney Road, Malibu CA"	34.05223	-118.77894	314	2/7/13	1/1/00	0	
CI	Q0069	HNZ	1	"Old Chimney Road, Malibu CA"	34.05223	-118.77894	314	2/7/13	1/1/00	0	
CI	Q0070	HNE	1	"Belmont Ct, Aguanga, CA"	33.50486	-116.80882	1057	2/13/13	1/1/00	0	
CI	Q0070	HNN	1	"Belmont Ct, Aguanga, CA"	33.50486	-116.80882	1057	2/13/13	1/1/00	0	
CI	Q0070	HNZ	1	"Belmont Ct, Aguanga, CA"	33.50486	-116.80882	1057	2/13/13	1/1/00	0	
CI	Q0071	HNE	1	"Hombre Lane, Murrieta CA"	33.53464	-117.33387	602	2/21/13	1/1/00	0	
CI	Q0071	HNN	1	"Hombre Lane, Murrieta CA"	33.53464	-117.33387	602	2/21/13	1/1/00	0	
CI	Q0071	HNZ	1	"Hombre Lane, Murrieta CA"	33.53464	-117.33387	602	2/21/13	1/1/00	0	
CI	Q0072	HNE	1	"Lakeland Street, Ridgecrest CA"	35.60962	-117.66672	695	3/6/13	1/1/00	0	
CI	Q0072	HNN	1	"Lakeland Street, Ridgecrest CA"	35.60962	-117.66672	695	3/6/13	1/1/00	0	
CI	Q0072	HNZ	1	"Lakeland Street, Ridgecrest CA"	35.60962	-117.66672	695	3/6/13	1/1/00	0	
CI	Q0073	HNE	1	Stunt Road	34.08356	-118.65087	643	5/17/13	1/1/00	0	
CI	Q0073	HNN	1	Stunt Road	34.08356	-118.65087	643	5/17/13	1/1/00	0	
CI	Q0073	HNZ	1	Stunt Road	34.08356	-118.65087	643	5/17/13	1/1/00	0	
CI	Q0074	HNE	1	Warfield Avenue	33.88642	-118.3732	22	6/26/13	1/1/00	0	
CI	Q0074	HNN	1	Warfield Avenue	33.88642	-118.3732	22	6/26/13	1/1/00	0	
CI	Q0074	HNZ	1	Warfield Avenue	33.88642	-118.3732	22	6/26/13	1/1/00	0	
CI	Q0075	HNE	1	Paradise Lane	34.11776	-118.5775	315	7/11/13	1/1/00	0	
CI	Q0075	HNN	1	Paradise Lane	34.11776	-118.5775	315	7/11/13	1/1/00	0	
CI	Q0075	HNZ	1	Paradise Lane	34.11776	-118.5775	315	7/11/13	1/1/00	0	
CI	Q0076	HNE	1	Betsworth Road	33.22	-117.04401	382	7/23/13	12/5/16	0	
CI	Q0076	HNN	1	Betsworth Road	33.22	-117.04401	382	7/23/13	12/5/16	0	
CI	Q0076	HNZ	1	Betsworth Road	33.22	-117.04401	382	7/23/13	12/5/16	0	
CI	Q0077	HNE	1	Dwight Avenue	34.23119	-119.02989	51	8/1/13	1/1/00	0	
CI	Q0077	HNN	1	Dwight Avenue	34.23119	-119.02989	51	8/1/13	1/1/00	0	
CI	Q0077	HNZ	1	Dwight Avenue	34.23119	-119.02989	51	8/1/13	1/1/00	0	
CI	Q0078	HNE	1	Hillsboro Avenue	33.13358	-117.111	240	5/28/14	1/1/00	0	
CI	Q0078	HNN	1	Hillsboro Avenue	33.13358	-117.111	240	5/28/14	1/1/00	0	
CI	Q0078	HNZ	1	Hillsboro Avenue	33.13358	-117.111	240	5/28/14	1/1/00	0	
CI	Q0079	HNE	1	"Saybrook Lane, Huntington Beac"	33.72404	-118.05381	5	11/20/14	1/1/00	0	
CI	Q0079	HNN	1	"Saybrook Lane, Huntington Beac"	33.72404	-118.05381	5	11/20/14	1/1/00	0	
CI	Q0079	HNZ	1	"Saybrook Lane, Huntington Beac"	33.72404	-118.05381	5	11/20/14	1/1/00	0	
CI	Q0081	HNE	1	Q0081	34.26976	-119.20127	78	7/13/15	1/1/00	0	
CI	Q0081	HNN	1	Q0081	34.26976	-119.20127	78	7/13/15	1/1/00	0	
CI	Q0081	HNZ	1	Q0081	34.26976	-119.20127	78	7/13/15	1/1/00	0	
CI	Q0082	HNE	1	Netquake Q0082	32.8377	-115.5868	-16	5/17/17	1/1/00	0	
CI	Q0082	HNN	1	Netquake Q0082	32.8377	-115.5868	-16	5/17/17	1/1/00	0	
CI	Q0082	HNZ	1	Netquake Q0082	32.8377	-115.5868	-16	5/17/17	1/1/00	0	
CI	Q335	ACE	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	HHE	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	HHN	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	HHZ	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	HNE	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	HNN	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	HNZ	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	LCE	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	LCL	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	LCQ	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	LNE	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	LNN	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	LNZ	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	LOG	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	OCF	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	VCE	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	VCO	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	VCQ	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	VEA	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	VEC	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	VEP	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	VFP	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	VKI	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	4/1/18	0	
CI	Q335	VME	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	VMN	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	VMU	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	VMV	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	VMW	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	Q335	VMZ	--	sensor test site at B152 Seism	34.13619	-118.12744	232	7/1/16	9/27/16	0	
CI	QAD	EHZ	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	HNE	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	HNN	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	HNZ	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	LCE	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	LCQ	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	LEB	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	LEC	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	LEP	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	LII	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	LKI	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	LNE	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	LNN	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAD	LNZ	--	QAD Inc.	34.42367	-119.60926	68	7/7/17	1/1/00	0	*realtime
CI	QAL	EHZ	--	Quail Lake	34.74909	-118.71518	1232	3/31/81	7/15/14	0	
CI	QLC	ACE	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
CI	QLC	BHE	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	1	*realtime
CI	QLC	BHN	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	1	*realtime
CI	QLC	BHZ	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	1	*realtime
CI	QLC	HHE	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	1	*realtime
CI	QLC	HHN	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	1	*realtime
CI	QLC	HHZ	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	1	*realtime
CI	QLC	HNE	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
CI	QLC	HNN	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
CI	QLC	HNZ	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
CI	QLC	LCE	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
CI	QLC	LCL	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
CI	QLC	LCQ	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
CI	QLC	LHE	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	1	*realtime
CI	QLC	LHN	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	1	*realtime
CI	QLC	LHZ	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	1	*realtime
CI	QLC	LNE	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
CI	QLC	LNN	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
CI	QLC	LNZ	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
CI	QLC	LOG	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
CI	QLC	OCF	--	Quail Canyon	35.04084	-119.97425	556	5/3/17	1/1/00	0	*realtime
