$                                                  
-123.68275       41.83652
-123.68343       41.83619
-123.68441       41.83628
-123.68533       41.83632
-123.68740       41.83612
-123.68909       41.83575
-123.69105       41.83529
-123.69286       41.83466
-123.69382       41.83430
-123.69482       41.83339
-123.69659       41.83181
-123.69905       41.83097
-123.70143       41.82989
-123.70250       41.82965
-123.70259       41.82928
-123.70190       41.82858
-123.70143       41.82732
-123.70093       41.82667
-123.70094       41.82521
-123.70093       41.82405
-123.70090       41.82286
-123.70139       41.82182
-123.70166       41.82103
-123.70219       41.82053
-123.70187       41.81991
-123.70113       41.81927
-123.70029       41.81853
-123.69930       41.81771
-123.69853       41.81721
-123.69799       41.81716
-123.69737       41.81728
-123.69704       41.81735
$segment
-123.69704       41.81735
-123.69668       41.81742
-123.69553       41.81739
-123.69460       41.81701
-123.69390       41.81651
-123.69320       41.81580
-123.69254       41.81477
-123.69276       41.81396
-123.69223       41.81278
-123.69179       41.81168
-123.69093       41.81086
-123.69002       41.81038
-123.69070       41.80957
-123.69099       41.80886
-123.69046       41.80770
-123.68996       41.80701
-123.68924       41.80664
-123.68903       41.80585
-123.68885       41.80513
-123.68876       41.80406
-123.68878       41.80332
-123.68822       41.80283
-123.68771       41.80230
-123.68728       41.80186
-123.68630       41.80175
-123.68574       41.80148
-123.68534       41.80124
-123.68509       41.80081
-123.68370       41.80010
-123.68286       41.80007
-123.68162       41.80043
-123.68055       41.80066
-123.67991       41.80094
-123.67954       41.80099
-123.67967       41.80074
-123.67949       41.79989
-123.67875       41.79950
-123.67812       41.79905
-123.67691       41.79887
-123.67574       41.79870
-123.67455       41.79852
-123.67414       41.79750
-123.67342       41.79750
-123.67281       41.79750
-123.67274       41.79697
-123.67240       41.79652
-123.67152       41.79611
-123.67094       41.79615
-123.67148       41.79576
-123.67166       41.79554
-123.67194       41.79517
-123.67247       41.79412
-123.67270       41.79301
-123.67275       41.79227
-123.67396       41.79107
-123.67509       41.78965
-123.67439       41.78852
-123.67345       41.78747
-123.67271       41.78648
-123.67342       41.78579
-123.67487       41.78522
-123.67764       41.78496
-123.68012       41.78504
-123.68293       41.78469
-123.68472       41.78379
-123.68607       41.78226
-123.68716       41.78138
-123.68679       41.78015
-123.68613       41.77853
-123.68544       41.77752
-123.68503       41.77618
-123.68436       41.77536
-123.68434       41.77455
-123.68428       41.77353
-123.68346       41.77199
-123.68303       41.77087
-123.68224       41.76979
-123.68264       41.76864
-123.68244       41.76736
-123.68216       41.76627
-123.68147       41.76572
-123.68140       41.76492
-123.68142       41.76320
-123.68076       41.76183
-123.68069       41.76119
-123.68148       41.75953
-123.68198       41.75893
-123.68140       41.75806
-123.68071       41.75772
-123.68055       41.75710
-123.68118       41.75513
-123.68097       41.75283
-123.68072       41.75190
-123.68001       41.75096
-123.67953       41.75051
-123.67945       41.75000
-123.67867       41.74826
-123.67747       41.74643
-123.67799       41.74430
-123.67857       41.74309
-123.67712       41.73870
-123.67296       41.73644
-123.67290       41.73506
-123.67251       41.73442
-123.66708       41.73223
-123.66546       41.73253
-123.66493       41.73232
-123.66541       41.72984
-123.66443       41.72856
-123.66246       41.72799
-123.66071       41.72615
-123.65989       41.72426
-123.66026       41.72309
-123.65869       41.72036
-123.65925       41.71888
-123.65912       41.71781
-123.65963       41.71675
-123.65903       41.71421
-123.65994       41.71338
-123.66091       41.71162
